Geo_Code,Year,Gender,Age,Population_Estimate,Measure_Type
N92000002,1997,Females,40,11330,Count
N92000002,1997,Females,41,10874,Count
N92000002,1997,Females,42,10199,Count
N92000002,1997,Females,43,10045,Count
N92000002,1997,Females,44,10133,Count
N92000002,1997,Females,45,9661,Count
N92000002,1997,Females,46,9786,Count
N92000002,1997,Females,47,9956,Count
N92000002,1997,Females,48,9901,Count
N92000002,1997,Females,49,10102,Count
N92000002,1997,Females,50,10314,Count
N92000002,1997,Females,51,9340,Count
N92000002,1997,Females,52,9427,Count
N92000002,1997,Females,53,9378,Count
N92000002,1997,Females,54,9372,Count
N92000002,1997,Females,55,8486,Count
N92000002,1997,Females,56,7836,Count
N92000002,1997,Females,57,7773,Count
N92000002,1997,Females,58,7970,Count
N92000002,1997,Females,59,7687,Count
N92000002,1997,Females,60,7789,Count
N92000002,1997,Females,61,7620,Count
N92000002,1997,Females,62,7187,Count
N92000002,1997,Females,63,7112,Count
N92000002,1997,Females,64,7267,Count
N92000002,1997,Females,65,7135,Count
N92000002,1997,Females,66,7308,Count
N92000002,1997,Females,67,7253,Count
N92000002,1997,Females,68,6984,Count
N92000002,1997,Females,69,6820,Count
N92000002,1997,Females,70,6906,Count
N92000002,1997,Females,71,6811,Count
N92000002,1997,Females,72,6405,Count
N92000002,1997,Females,73,6408,Count
N92000002,1997,Females,74,6197,Count
N92000002,1997,Females,75,6157,Count
N92000002,1997,Females,76,5983,Count
N92000002,1997,Females,77,5621,Count
N92000002,1997,Females,78,4732,Count
N92000002,1997,Females,79,4162,Count
N92000002,1997,Females,80,4040,Count
N92000002,1997,Females,81,3869,Count
N92000002,1997,Females,82,3862,Count
N92000002,1997,Females,83,3581,Count
N92000002,1997,Females,84,3230,Count
N92000002,1997,Females,85,2919,Count
N92000002,1997,Females,86,2555,Count
N92000002,1997,Females,87,2166,Count
N92000002,1997,Females,88,1946,Count
N92000002,1997,Females,89,1644,Count
N92000002,1997,Females,90,5615,Count
N92000002,1997,Males,0,12450,Count
N92000002,1997,Males,1,12305,Count
N92000002,1997,Males,2,12423,Count
N92000002,1997,Males,3,12453,Count
N92000002,1997,Males,4,12628,Count
N92000002,1997,Males,5,13243,Count
N92000002,1997,Males,6,13421,Count
N92000002,1997,Males,7,13410,Count
N92000002,1997,Males,8,13586,Count
N92000002,1997,Males,9,13786,Count
N92000002,1997,Males,10,13951,Count
N92000002,1997,Males,11,13844,Count
N92000002,1997,Males,12,13808,Count
N92000002,1997,Males,13,13450,Count
N92000002,1997,Males,14,13572,Count
N92000002,1997,Males,15,13118,Count
N92000002,1997,Males,16,13400,Count
N92000002,1997,Males,17,13479,Count
N92000002,1997,Males,18,11945,Count
N92000002,1997,Males,19,11314,Count
N92000002,1997,Males,20,11125,Count
N92000002,1997,Males,21,11697,Count
N92000002,1997,Males,22,11685,Count
N92000002,1997,Males,23,12195,Count
N92000002,1997,Males,24,12653,Count
N92000002,1997,Males,25,12447,Count
N92000002,1997,Males,26,13006,Count
N92000002,1997,Males,27,12891,Count
N92000002,1997,Males,28,12912,Count
N92000002,1997,Males,29,12940,Count
N92000002,1997,Males,30,12845,Count
N92000002,1997,Males,31,12928,Count
N92000002,1997,Males,32,13062,Count
N92000002,1997,Males,33,12905,Count
N92000002,1997,Males,34,12655,Count
N92000002,1997,Males,35,12202,Count
N92000002,1997,Males,36,12198,Count
N92000002,1997,Males,37,11974,Count
N92000002,1997,Males,38,11404,Count
N92000002,1997,Males,39,11395,Count
N92000002,1997,Males,40,10917,Count
N92000002,1997,Males,41,10823,Count
N92000002,1997,Males,42,10429,Count
N92000002,1997,Males,43,10339,Count
N92000002,1997,Males,44,10200,Count
N92000002,1997,Males,45,9715,Count
N92000002,1997,Males,46,9803,Count
N92000002,1997,Males,47,9757,Count
N92000002,1997,Males,48,9690,Count
N92000002,1997,Males,49,9692,Count
N92000002,1997,Males,50,9869,Count
N92000002,1997,Males,51,9254,Count
N92000002,1997,Males,52,9066,Count
N92000002,1997,Males,53,9184,Count
N92000002,1997,Males,54,9007,Count
N92000002,1997,Males,55,8192,Count
N92000002,1997,Males,56,7552,Count
N92000002,1997,Males,57,7372,Count
N92000002,1997,Males,58,7446,Count
N92000002,1997,Males,59,7257,Count
N92000002,1997,Males,60,7262,Count
N92000002,1997,Males,61,7007,Count
N92000002,1997,Males,62,6641,Count
N92000002,1997,Males,63,6443,Count
N92000002,1997,Males,64,6257,Count
N92000002,1997,Males,65,6259,Count
N92000002,1997,Males,66,6098,Count
N92000002,1997,Males,67,5904,Count
N92000002,1997,Males,68,5654,Count
N92000002,1997,Males,69,5376,Count
N92000002,1997,Males,70,5455,Count
N92000002,1997,Males,71,5258,Count
N92000002,1997,Males,72,4957,Count
N92000002,1997,Males,73,4741,Count
N92000002,1997,Males,74,4331,Count
N92000002,1997,Males,75,4188,Count
N92000002,1997,Males,76,4065,Count
N92000002,1997,Males,77,3798,Count
N92000002,1997,Males,78,3106,Count
N92000002,1997,Males,79,2554,Count
N92000002,1997,Males,80,2418,Count
N92000002,1997,Males,81,2132,Count
N92000002,1997,Males,82,2055,Count
N92000002,1997,Males,83,1795,Count
N92000002,1997,Males,84,1594,Count
N92000002,1997,Males,85,1275,Count
N92000002,1997,Males,86,1071,Count
N92000002,1997,Males,87,864,Count
N92000002,1997,Males,88,720,Count
N92000002,1997,Males,89,538,Count
N92000002,1997,Males,90,1434,Count
N92000002,1998,All Persons,0,23574,Count
N92000002,1998,All Persons,1,24432,Count
N92000002,1998,All Persons,2,23807,Count
N92000002,1998,All Persons,3,24121,Count
N92000002,1998,All Persons,4,24508,Count
N92000002,1998,All Persons,5,24815,Count
N92000002,1998,All Persons,6,25832,Count
N92000002,1998,All Persons,7,26202,Count
N92000002,1998,All Persons,8,26129,Count
N92000002,1998,All Persons,9,26477,Count
N92000002,1998,All Persons,10,26930,Count
N92000002,1998,All Persons,11,27178,Count
N92000002,1998,All Persons,12,27061,Count
N92000002,1998,All Persons,13,26977,Count
N92000002,1998,All Persons,14,26530,Count
N92000002,1998,All Persons,15,26679,Count
N92000002,1998,All Persons,16,26163,Count
N92000002,1998,All Persons,17,26375,Count
N92000002,1998,All Persons,18,24527,Count
N92000002,1998,All Persons,19,22743,Count
N92000002,1998,All Persons,20,22151,Count
N92000002,1998,All Persons,21,21890,Count
N92000002,1998,All Persons,22,22691,Count
N92000002,1998,All Persons,23,22673,Count
N92000002,1998,All Persons,24,23561,Count
N92000002,1998,All Persons,25,24491,Count
N92000002,1998,All Persons,26,24557,Count
N92000002,1998,All Persons,27,25688,Count
N92000002,1998,All Persons,28,25382,Count
N92000002,1998,All Persons,29,25793,Count
N92000002,1998,All Persons,30,25884,Count
N92000002,1998,All Persons,31,25958,Count
N92000002,1998,All Persons,32,26110,Count
N92000002,1998,All Persons,33,26715,Count
N92000002,1998,All Persons,34,26205,Count
N92000002,1998,All Persons,35,25661,Count
N92000002,1998,All Persons,36,25067,Count
N92000002,1998,All Persons,37,24806,Count
N92000002,1998,All Persons,38,24239,Count
N92000002,1998,All Persons,39,23298,Count
N92000002,1998,All Persons,40,23148,Count
N92000002,1998,All Persons,41,22295,Count
N92000002,1998,All Persons,42,21756,Count
N92000002,1998,All Persons,43,20682,Count
N92000002,1998,All Persons,44,20419,Count
N92000002,1998,All Persons,45,20334,Count
N92000002,1998,All Persons,46,19424,Count
N92000002,1998,All Persons,47,19595,Count
N92000002,1998,All Persons,48,19690,Count
N92000002,1998,All Persons,49,19600,Count
N92000002,1998,All Persons,50,19779,Count
N92000002,1998,All Persons,51,20153,Count
N92000002,1998,All Persons,52,18594,Count
N92000002,1998,All Persons,53,18433,Count
N92000002,1998,All Persons,54,18510,Count
N92000002,1998,All Persons,55,18326,Count
N92000002,1998,All Persons,56,16593,Count
N92000002,1998,All Persons,57,15292,Count
N92000002,1998,All Persons,58,15092,Count
N92000002,1998,All Persons,59,15339,Count
N92000002,1998,All Persons,60,14841,Count
N92000002,1998,All Persons,61,14955,Count
N92000002,1998,All Persons,62,14468,Count
N92000002,1998,All Persons,63,13749,Count
N92000002,1998,All Persons,64,13414,Count
N92000002,1998,All Persons,65,13378,Count
N92000002,1998,All Persons,66,13197,Count
N92000002,1998,All Persons,67,13200,Count
N92000002,1998,All Persons,68,12934,Count
N92000002,1998,All Persons,69,12354,Count
N92000002,1998,All Persons,70,11894,Count
N92000002,1998,All Persons,71,12005,Count
N92000002,1998,All Persons,72,11710,Count
N92000002,1998,All Persons,73,11001,Count
N92000002,1998,All Persons,74,10673,Count
N92000002,1998,All Persons,75,10093,Count
N92000002,1998,All Persons,76,9893,Count
N92000002,1998,All Persons,77,9480,Count
N92000002,1998,All Persons,78,8921,Count
N92000002,1998,All Persons,79,7396,Count
N92000002,1998,All Persons,80,6288,Count
N92000002,1998,All Persons,81,5990,Count
N92000002,1998,All Persons,82,5523,Count
N92000002,1998,All Persons,83,5411,Count
N92000002,1998,All Persons,84,4829,Count
N92000002,1998,All Persons,85,4299,Count
N92000002,1998,All Persons,86,3682,Count
N92000002,1998,All Persons,87,3111,Count
N92000002,1998,All Persons,88,2578,Count
N92000002,1998,All Persons,89,2238,Count
N92000002,1998,All Persons,90,7330,Count
N92000002,1998,Females,0,11549,Count
N92000002,1998,Females,1,11987,Count
N92000002,1998,Females,2,11451,Count
N92000002,1998,Females,3,11702,Count
N92000002,1998,Females,4,12060,Count
N92000002,1998,Females,5,12185,Count
N92000002,1998,Females,6,12568,Count
N92000002,1998,Females,7,12797,Count
N92000002,1998,Females,8,12721,Count
N92000002,1998,Females,9,12878,Count
N92000002,1998,Females,10,13140,Count
N92000002,1998,Females,11,13200,Count
N92000002,1998,Females,12,13179,Count
N92000002,1998,Females,13,13149,Count
N92000002,1998,Females,14,13081,Count
N92000002,1998,Females,15,13074,Count
N92000002,1998,Females,16,13082,Count
N92000002,1998,Females,17,13044,Count
N92000002,1998,Females,18,11977,Count
N92000002,1998,Females,19,11266,Count
N92000002,1998,Females,20,11062,Count
N92000002,1998,Females,21,10839,Count
N92000002,1998,Females,22,11170,Count
N92000002,1998,Females,23,11211,Count
N92000002,1998,Females,24,11592,Count
N92000002,1998,Females,25,12055,Count
N92000002,1998,Females,26,12169,Count
N92000002,1998,Females,27,12729,Count
N92000002,1998,Females,28,12671,Count
N92000002,1998,Females,29,13001,Count
N92000002,1998,Females,30,13016,Count
N92000002,1998,Females,31,13091,Count
N92000002,1998,Females,32,13159,Count
N92000002,1998,Females,33,13557,Count
N92000002,1998,Females,34,13307,Count
N92000002,1998,Females,35,12993,Count
N92000002,1998,Females,36,12843,Count
N92000002,1998,Females,37,12610,Count
N92000002,1998,Females,38,12329,Count
N92000002,1998,Females,39,11892,Count
N92000002,1998,Females,40,11807,Count
N92000002,1998,Females,41,11358,Count
N92000002,1998,Females,42,10894,Count
N92000002,1998,Females,43,10206,Count
N92000002,1998,Females,44,10056,Count
N92000002,1998,Females,45,10118,Count
N92000002,1998,Females,46,9683,Count
N92000002,1998,Females,47,9772,Count
N92000002,1998,Females,48,9943,Count
N92000002,1998,Females,49,9912,Count
N92000002,1998,Females,50,10113,Count
N92000002,1998,Females,51,10310,Count
N92000002,1998,Females,52,9349,Count
N92000002,1998,Females,53,9390,Count
N92000002,1998,Females,54,9367,Count
N92000002,1998,Females,55,9369,Count
N92000002,1998,Females,56,8458,Count
N92000002,1998,Females,57,7804,Count
N92000002,1998,Females,58,7749,Count
N92000002,1998,Females,59,7943,Count
N92000002,1998,Females,60,7639,Count
N92000002,1998,Females,61,7758,Count
N92000002,1998,Females,62,7562,Count
N92000002,1998,Females,63,7162,Count
N92000002,1998,Females,64,7089,Count
N92000002,1998,Females,65,7208,Count
N92000002,1998,Females,66,7072,Count
N92000002,1998,Females,67,7234,Count
N92000002,1998,Females,68,7146,Count
N92000002,1998,Females,69,6860,Count
N92000002,1998,Females,70,6707,Count
N92000002,1998,Females,71,6758,Count
N92000002,1998,Females,72,6672,Count
N92000002,1998,Females,73,6241,Count
N92000002,1998,Females,74,6187,Count
N92000002,1998,Females,75,5998,Count
N92000002,1998,Females,76,5932,Count
N92000002,1998,Females,77,5701,Count
N92000002,1998,Females,78,5372,Count
N92000002,1998,Females,79,4504,Count
N92000002,1998,Females,80,3941,Count
N92000002,1998,Females,81,3794,Count
N92000002,1998,Females,82,3636,Count
N92000002,1998,Females,83,3566,Count
N92000002,1998,Females,84,3281,Count
N92000002,1998,Females,85,2941,Count
N92000002,1998,Females,86,2619,Count
N92000002,1998,Females,87,2211,Count
N92000002,1998,Females,88,1865,Count
N92000002,1998,Females,89,1662,Count
N92000002,1998,Females,90,5795,Count
N92000002,1998,Males,0,12025,Count
N92000002,1998,Males,1,12445,Count
N92000002,1998,Males,2,12356,Count
N92000002,1998,Males,3,12419,Count
N92000002,1998,Males,4,12448,Count
N92000002,1998,Males,5,12630,Count
N92000002,1998,Males,6,13264,Count
N92000002,1998,Males,7,13405,Count
N92000002,1998,Males,8,13408,Count
N92000002,1998,Males,9,13599,Count
N92000002,1998,Males,10,13790,Count
N92000002,1998,Males,11,13978,Count
N92000002,1998,Males,12,13882,Count
N92000002,1998,Males,13,13828,Count
N92000002,1998,Males,14,13449,Count
N92000002,1998,Males,15,13605,Count
N92000002,1998,Males,16,13081,Count
N92000002,1998,Males,17,13331,Count
N92000002,1998,Males,18,12550,Count
N92000002,1998,Males,19,11477,Count
N92000002,1998,Males,20,11089,Count
N92000002,1998,Males,21,11051,Count
N92000002,1998,Males,22,11521,Count
N92000002,1998,Males,23,11462,Count
N92000002,1998,Males,24,11969,Count
N92000002,1998,Males,25,12436,Count
N92000002,1998,Males,26,12388,Count
N92000002,1998,Males,27,12959,Count
N92000002,1998,Males,28,12711,Count
N92000002,1998,Males,29,12792,Count
N92000002,1998,Males,30,12868,Count
N92000002,1998,Males,31,12867,Count
N92000002,1998,Males,32,12951,Count
N92000002,1998,Males,33,13158,Count
N92000002,1998,Males,34,12898,Count
N92000002,1998,Males,35,12668,Count
N92000002,1998,Males,36,12224,Count
N92000002,1998,Males,37,12196,Count
N92000002,1998,Males,38,11910,Count
N92000002,1998,Males,39,11406,Count
N92000002,1998,Males,40,11341,Count
N92000002,1998,Males,41,10937,Count
N92000002,1998,Males,42,10862,Count
N92000002,1998,Males,43,10476,Count
N92000002,1998,Males,44,10363,Count
N92000002,1998,Males,45,10216,Count
N92000002,1998,Males,46,9741,Count
N92000002,1998,Males,47,9823,Count
N92000002,1998,Males,48,9747,Count
N92000002,1998,Males,49,9688,Count
N92000002,1998,Males,50,9666,Count
N92000002,1998,Males,51,9843,Count
N92000002,1998,Males,52,9245,Count
N92000002,1998,Males,53,9043,Count
N92000002,1998,Males,54,9143,Count
N92000002,1998,Males,55,8957,Count
N92000002,1998,Males,56,8135,Count
N92000002,1998,Males,57,7488,Count
N92000002,1998,Males,58,7343,Count
N92000002,1998,Males,59,7396,Count
N92000002,1998,Males,60,7202,Count
N92000002,1998,Males,61,7197,Count
N92000002,1998,Males,62,6906,Count
N92000002,1998,Males,63,6587,Count
N92000002,1998,Males,64,6325,Count
N92000002,1998,Males,65,6170,Count
N92000002,1998,Males,66,6125,Count
N92000002,1998,Males,67,5966,Count
N92000002,1998,Males,68,5788,Count
N92000002,1998,Males,69,5494,Count
N92000002,1998,Males,70,5187,Count
N92000002,1998,Males,71,5247,Count
N92000002,1998,Males,72,5038,Count
N92000002,1998,Males,73,4760,Count
N92000002,1998,Males,74,4486,Count
N92000002,1998,Males,75,4095,Count
N92000002,1998,Males,76,3961,Count
N92000002,1998,Males,77,3779,Count
N92000002,1998,Males,78,3549,Count
N92000002,1998,Males,79,2892,Count
N92000002,1998,Males,80,2347,Count
N92000002,1998,Males,81,2196,Count
N92000002,1998,Males,82,1887,Count
N92000002,1998,Males,83,1845,Count
N92000002,1998,Males,84,1548,Count
N92000002,1998,Males,85,1358,Count
N92000002,1998,Males,86,1063,Count
N92000002,1998,Males,87,900,Count
N92000002,1998,Males,88,713,Count
N92000002,1998,Males,89,576,Count
N92000002,1998,Males,90,1535,Count
N92000002,1999,All Persons,0,23231,Count
N92000002,1999,All Persons,1,23622,Count
N92000002,1999,All Persons,2,24349,Count
N92000002,1999,All Persons,3,23862,Count
N92000002,1999,All Persons,4,24128,Count
N92000002,1999,All Persons,5,24459,Count
N92000002,1999,All Persons,6,24862,Count
N92000002,1999,All Persons,7,25731,Count
N92000002,1999,All Persons,8,26171,Count
N92000002,1999,All Persons,9,26055,Count
N92000002,1999,All Persons,10,26400,Count
N92000002,1999,All Persons,11,26914,Count
N92000002,1999,All Persons,12,27149,Count
N92000002,1999,All Persons,13,27076,Count
N92000002,1999,All Persons,14,27005,Count
N92000002,1999,All Persons,15,26496,Count
N92000002,1999,All Persons,16,26717,Count
N92000002,1999,All Persons,17,26139,Count
N92000002,1999,All Persons,18,24272,Count
N92000002,1999,All Persons,19,23227,Count
N92000002,1999,All Persons,20,22105,Count
N92000002,1999,All Persons,21,21701,Count
N92000002,1999,All Persons,22,21674,Count
N92000002,1999,All Persons,23,22019,Count
N92000002,1999,All Persons,24,22315,Count
N92000002,1999,All Persons,25,22954,Count
N92000002,1999,All Persons,26,24167,Count
N92000002,1999,All Persons,27,24415,Count
N92000002,1999,All Persons,28,25479,Count
